Order ID,Order Date,Ship Date,Days for Shipment,Ship Mode,Customer ID,Segment,City,Region,Product ID,Category,Total Revenue,Sold Quantity,Discount,Discount Amount,Profit,Profit Margin,Cost of Goods Sold (COGS),Cost per Quantity
CA-2014-121678,2014-11-17,2014-11-21,4,Second Class,BM-11650,Corporate,Elyria,East,OFF-BI-10002949,Binders,$1.82,1,70%,$1.28,-$1.40,-77%,$3.22,$3.22
CA-2013-120824,2013-06-13,2013-06-17,4,Second Class,AW-10930,Home Office,Houston,Central,OFF-AP-10001242,Appliances,$64.38,4,80%,$51.51,-$160.96,-250%,$225.34,$56.34
CA-2013-120824,2013-06-13,2013-06-17,4,Second Class,AW-10930,Home Office,Houston,Central,FUR-FU-10001424,Furnishings,$6.98,2,60%,$4.19,-$4.54,-65%,$11.52,$5.76
CA-2013-120824,2013-06-13,2013-06-17,4,Second Class,AW-10930,Home Office,Houston,Central,OFF-AR-10003469,Art,$11.26,8,20%,$2.25,$3.94,35%,$7.32,$0.92
CA-2013-120824,2013-06-13,2013-06-17,4,Second Class,AW-10930,Home Office,Houston,Central,OFF-PA-10000232,Paper,$15.55,3,20%,$3.11,$5.64,36%,$9.91,$3.30
CA-2013-120824,2013-06-13,2013-06-17,4,Second Class,AW-10930,Home Office,Houston,Central,FUR-CH-10000229,Chairs,$379.37,2,30%,$113.81,-$119.23,-31%,$498.60,$249.30
CA-2013-120824,2013-06-13,2013-06-17,4,Second Class,AW-10930,Home Office,Houston,Central,OFF-ST-10002562,Storage,$67.54,9,20%,$13.51,$6.75,10%,$60.78,$6.75
CA-2013-120824,2013-06-13,2013-06-17,4,Second Class,AW-10930,Home Office,Houston,Central,OFF-BI-10001525,Binders,$1.52,2,80%,$1.22,-$2.67,-175%,$4.19,$2.10
US-2013-135209,2013-12-30,2014-01-01,2,Second Class,MH-17290,Home Office,Miami,South,OFF-PA-10002986,Paper,$37.41,7,20%,$7.48,$13.09,35%,$24.32,$3.47
US-2013-135209,2013-12-30,2014-01-01,2,Second Class,MH-17290,Home Office,Miami,South,OFF-PA-10000143,Paper,$25.34,6,20%,$5.07,$8.87,35%,$16.47,$2.75
CA-2014-148145,2014-03-19,2014-03-24,5,Standard Class,SW-20275,Consumer,Seattle,West,OFF-AR-10003752,Art,$46.20,4,0%,$0.00,$21.25,46%,$24.95,$6.24
CA-2012-103870,2012-12-27,2012-12-31,4,Standard Class,SP-20860,Corporate,Murfreesboro,South,TEC-AC-10002370,Accessories,$4.73,3,20%,$0.95,$0.71,15%,$4.02,$1.34
CA-2012-103870,2012-12-27,2012-12-31,4,Standard Class,SP-20860,Corporate,Murfreesboro,South,FUR-FU-10002030,Furnishings,$53.35,3,20%,$10.67,$16.01,30%,$37.35,$12.45
CA-2012-103870,2012-12-27,2012-12-31,4,Standard Class,SP-20860,Corporate,Murfreesboro,South,FUR-BO-10002853,Bookcases,$131.10,2,20%,$26.22,$8.19,6%,$122.91,$61.46
CA-2012-103870,2012-12-27,2012-12-31,4,Standard Class,SP-20860,Corporate,Murfreesboro,South,OFF-ST-10002562,Storage,$22.51,3,20%,$4.50,$2.25,10%,$20.26,$6.75
CA-2012-103870,2012-12-27,2012-12-31,4,Standard Class,SP-20860,Corporate,Murfreesboro,South,TEC-AC-10004227,Accessories,$72.74,7,20%,$14.55,-$12.73,-18%,$85.47,$12.21
CA-2012-111017,2012-07-31,2012-08-06,6,Standard Class,SC-20695,Corporate,Saint Louis,Central,OFF-SU-10002573,Supplies,$52.59,3,0%,$0.00,$15.78,30%,$36.81,$12.27
CA-2014-116988,2014-06-28,2014-06-30,2,Second Class,PW-19030,Corporate,Seattle,West,OFF-PA-10003848,Paper,$19.44,3,0%,$0.00,$9.33,48%,$10.11,$3.37
CA-2014-116988,2014-06-28,2014-06-30,2,Second Class,PW-19030,Corporate,Seattle,West,FUR-FU-10001290,Furnishings,$126.30,3,0%,$0.00,$40.42,32%,$85.88,$28.63
CA-2014-116988,2014-06-28,2014-06-30,2,Second Class,PW-19030,Corporate,Seattle,West,TEC-AC-10003832,Accessories,"$1,287.45",5,0%,$0.00,$244.62,19%,"$1,042.83",$208.57
US-2011-169390,2011-02-08,2011-02-11,3,Second Class,CS-12250,Corporate,New York City,East,OFF-ST-10001558,Storage,$64.96,4,0%,$0.00,$9.74,15%,$55.22,$13.80
CA-2013-168774,2013-09-05,2013-09-10,5,Standard Class,RP-19855,Corporate,Woodbury,Central,OFF-ST-10001490,Storage,$535.41,3,0%,$0.00,$160.62,30%,$374.79,$124.93
CA-2014-161592,2014-04-07,2014-04-11,4,Standard Class,CS-12175,Corporate,Chattanooga,South,OFF-BI-10003669,Binders,$8.10,5,70%,$5.67,-$5.94,-73%,$14.04,$2.81
US-2014-131961,2014-12-09,2014-12-12,3,First Class,MJ-17740,Consumer,Philadelphia,East,OFF-AR-10004441,Art,$13.25,4,20%,$2.65,$3.64,28%,$9.60,$2.40
US-2014-131961,2014-12-09,2014-12-12,3,First Class,MJ-17740,Consumer,Philadelphia,East,TEC-PH-10001924,Phones,$83.99,2,40%,$33.60,-$21.00,-25%,$104.99,$52.49
CA-2013-102498,2013-07-25,2013-07-26,1,First Class,JG-15160,Consumer,Lafayette,South,OFF-AR-10004456,Art,$73.20,5,0%,$0.00,$21.23,29%,$51.97,$10.39
CA-2012-113222,2012-11-09,2012-11-09,0,Same Day,AG-10765,Home Office,Lawrence,Central,OFF-BI-10001890,Binders,$10.74,3,0%,$0.00,$5.16,48%,$5.58,$1.86
US-2012-144771,2012-10-02,2012-10-04,2,First Class,CK-12205,Consumer,Hillsboro,West,FUR-FU-10000629,Furnishings,$11.03,1,20%,$2.21,$3.03,28%,$8.00,$8.00
US-2012-144771,2012-10-02,2012-10-04,2,First Class,CK-12205,Consumer,Hillsboro,West,TEC-AC-10002323,Accessories,$53.04,3,20%,$10.61,-$4.64,-9%,$57.68,$19.23
CA-2012-162376,2012-11-22,2012-11-25,3,Second Class,HD-14785,Home Office,Cambridge,East,OFF-AR-10003056,Art,$17.12,4,0%,$0.00,$4.96,29%,$12.16,$3.04
CA-2012-162376,2012-11-22,2012-11-25,3,Second Class,HD-14785,Home Office,Cambridge,East,OFF-PA-10000300,Paper,$59.94,3,0%,$0.00,$28.17,47%,$31.77,$10.59
CA-2014-128076,2014-02-03,2014-02-08,5,Standard Class,BO-11350,Corporate,San Diego,West,FUR-FU-10000293,Furnishings,$210.58,2,0%,$0.00,$12.63,6%,$197.95,$98.97
CA-2014-128076,2014-02-03,2014-02-08,5,Standard Class,BO-11350,Corporate,San Diego,West,OFF-BI-10003638,Binders,$30.96,2,20%,$6.19,$10.06,33%,$20.90,$10.45
CA-2014-128076,2014-02-03,2014-02-08,5,Standard Class,BO-11350,Corporate,San Diego,West,TEC-MA-10002109,Machines,$239.98,2,20%,$48.00,$39.00,16%,$200.99,$100.49
US-2012-163825,2012-06-16,2012-06-19,3,First Class,LC-16885,Consumer,New York City,East,OFF-BI-10003527,Binders,"$3,050.38",3,20%,$610.08,"$1,143.89",38%,"$1,906.49",$635.50
US-2012-163825,2012-06-16,2012-06-19,3,First Class,LC-16885,Consumer,New York City,East,TEC-PH-10004922,Phones,$133.98,2,0%,$0.00,$33.50,25%,$100.49,$50.24
CA-2013-105662,2013-05-06,2013-05-10,4,Standard Class,RB-19465,Home Office,Tallahassee,South,OFF-PA-10001001,Paper,$93.25,4,20%,$18.65,$31.47,34%,$61.78,$15.44
CA-2013-105662,2013-05-06,2013-05-10,4,Standard Class,RB-19465,Home Office,Tallahassee,South,TEC-PH-10001198,Phones,$177.48,3,20%,$35.50,$19.97,11%,$157.51,$52.50
CA-2014-152198,2014-09-10,2014-09-11,1,First Class,JD-16015,Consumer,Toledo,East,OFF-LA-10000443,Labels,$17.71,6,20%,$3.54,$5.98,34%,$11.73,$1.96
CA-2014-152198,2014-09-10,2014-09-11,1,First Class,JD-16015,Consumer,Toledo,East,OFF-BI-10003669,Binders,$4.86,3,70%,$3.40,-$3.56,-73%,$8.42,$2.81
CA-2014-152198,2014-09-10,2014-09-11,1,First Class,JD-16015,Consumer,Toledo,East,OFF-BI-10001628,Binders,$6.26,2,70%,$4.38,-$5.22,-83%,$11.47,$5.74
CA-2013-114307,2013-07-23,2013-07-27,4,Standard Class,MF-17665,Corporate,Columbia,East,OFF-AP-10002350,Appliances,$37.68,2,0%,$0.00,$10.55,28%,$27.13,$13.56
CA-2013-114307,2013-07-23,2013-07-27,4,Standard Class,MF-17665,Corporate,Columbia,East,OFF-PA-10004100,Paper,$51.84,8,0%,$0.00,$24.88,48%,$26.96,$3.37
CA-2013-114307,2013-07-23,2013-07-27,4,Standard Class,MF-17665,Corporate,Columbia,East,FUR-FU-10000794,Furnishings,$27.42,3,0%,$0.00,$9.32,34%,$18.10,$6.03
CA-2013-114307,2013-07-23,2013-07-27,4,Standard Class,MF-17665,Corporate,Columbia,East,OFF-BI-10002012,Binders,$5.40,3,0%,$0.00,$2.59,48%,$2.81,$0.94
CA-2013-159891,2013-01-31,2013-02-06,6,Standard Class,BF-11170,Home Office,Atlanta,South,OFF-BI-10003527,Binders,"$1,270.99",1,0%,$0.00,$635.50,50%,$635.50,$635.50
CA-2013-159891,2013-01-31,2013-02-06,6,Standard Class,BF-11170,Home Office,Atlanta,South,OFF-EN-10004483,Envelopes,$125.36,8,0%,$0.00,$58.92,47%,$66.44,$8.31
CA-2013-112578,2013-12-30,2014-01-03,4,Standard Class,FO-14305,Consumer,Sacramento,West,OFF-ST-10003722,Storage,$14.03,1,0%,$0.00,$4.07,29%,$9.96,$9.96
CA-2013-112578,2013-12-30,2014-01-03,4,Standard Class,FO-14305,Consumer,Sacramento,West,OFF-SU-10002557,Supplies,$27.96,2,0%,$0.00,$7.27,26%,$20.69,$10.35
CA-2012-107083,2012-11-21,2012-11-27,6,Standard Class,BB-11545,Corporate,Fort Worth,Central,OFF-AR-10002257,Art,$5.34,2,20%,$1.07,$0.73,14%,$4.61,$2.30
CA-2012-107083,2012-11-21,2012-11-27,6,Standard Class,BB-11545,Corporate,Fort Worth,Central,OFF-BI-10000756,Binders,$1.70,2,80%,$1.36,-$2.54,-150%,$4.24,$2.12
CA-2012-107083,2012-11-21,2012-11-27,6,Standard Class,BB-11545,Corporate,Fort Worth,Central,OFF-AP-10004136,Appliances,$24.59,3,80%,$19.67,-$67.62,-275%,$92.21,$30.74
CA-2012-107083,2012-11-21,2012-11-27,6,Standard Class,BB-11545,Corporate,Fort Worth,Central,OFF-BI-10002194,Binders,$7.98,5,80%,$6.38,-$13.17,-165%,$21.15,$4.23
CA-2012-151722,2012-10-05,2012-10-09,4,Standard Class,IL-15100,Consumer,Columbus,East,TEC-AC-10000892,Accessories,$288.00,4,20%,$57.60,$57.60,20%,$230.40,$57.60
CA-2013-151148,2013-09-13,2013-09-14,1,Same Day,PO-19180,Home Office,Louisville,West,TEC-PH-10001870,Phones,$146.95,3,20%,$29.39,$9.18,6%,$137.77,$45.92
CA-2013-151148,2013-09-13,2013-09-14,1,Same Day,PO-19180,Home Office,Louisville,West,FUR-CH-10002304,Chairs,$83.14,4,20%,$16.63,$5.20,6%,$77.94,$19.49
CA-2014-115882,2014-09-15,2014-09-18,3,First Class,DB-13555,Corporate,Raleigh,South,OFF-AP-10002534,Appliances,$942.78,4,20%,$188.56,$94.28,10%,$848.51,$212.13
CA-2014-115882,2014-09-15,2014-09-18,3,First Class,DB-13555,Corporate,Raleigh,South,OFF-PA-10001125,Paper,$74.35,3,20%,$14.87,$23.24,31%,$51.12,$17.04
CA-2012-132276,2012-02-23,2012-02-28,5,Standard Class,LC-16960,Home Office,New York City,East,OFF-AP-10000804,Appliances,$26.88,6,0%,$0.00,$6.72,25%,$20.16,$3.36
CA-2012-132276,2012-02-23,2012-02-28,5,Standard Class,LC-16960,Home Office,New York City,East,OFF-BI-10002982,Binders,$10.90,2,20%,$2.18,$3.81,35%,$7.08,$3.54
CA-2013-163636,2013-12-06,2013-12-10,4,Second Class,MP-18175,Home Office,Chicago,Central,OFF-AR-10001547,Art,$3.54,2,20%,$0.71,$0.31,9%,$3.23,$1.61
CA-2013-102813,2013-07-03,2013-07-04,1,First Class,EA-14035,Corporate,Huntsville,Central,FUR-CH-10000665,Chairs,$528.43,5,30%,$158.53,$0.00,0%,$528.43,$105.69
CA-2013-102813,2013-07-03,2013-07-04,1,First Class,EA-14035,Corporate,Huntsville,Central,OFF-PA-10000520,Paper,$41.47,8,20%,$8.29,$14.52,35%,$26.96,$3.37
CA-2014-135377,2014-12-14,2014-12-19,5,Standard Class,BP-11095,Corporate,New York City,East,FUR-BO-10004015,Bookcases,$287.98,3,20%,$57.60,$7.20,3%,$280.78,$93.59
CA-2012-165813,2012-03-20,2012-03-22,2,Second Class,BM-11785,Consumer,Salem,West,OFF-ST-10004258,Storage,$29.30,3,20%,$5.86,$2.56,9%,$26.74,$8.91
CA-2012-133585,2012-03-01,2012-03-04,3,First Class,CM-12715,Corporate,Houston,Central,OFF-AR-10003696,Art,$55.33,2,20%,$11.07,$6.22,11%,$49.10,$24.55
CA-2012-133585,2012-03-01,2012-03-04,3,First Class,CM-12715,Corporate,Houston,Central,FUR-BO-10001811,Bookcases,"$1,228.00",6,32%,$392.96,-$36.12,-3%,"$1,264.12",$210.69
CA-2013-116911,2013-09-16,2013-09-21,5,Standard Class,JD-16150,Corporate,Twin Falls,West,OFF-BI-10001249,Binders,$20.42,4,20%,$4.08,$6.64,33%,$13.78,$3.45
CA-2013-116911,2013-09-16,2013-09-21,5,Standard Class,JD-16150,Corporate,Twin Falls,West,FUR-TA-10003473,Tables,"$1,128.39",3,0%,$0.00,$259.53,23%,$868.86,$289.62
US-2014-129224,2014-03-18,2014-03-24,6,Standard Class,AS-10630,Home Office,Knoxville,South,OFF-LA-10003190,Labels,$4.61,2,20%,$0.92,$1.67,36%,$2.94,$1.47
CA-2014-145765,2014-05-29,2014-06-03,5,Standard Class,CM-11815,Corporate,Phoenix,West,TEC-PH-10001305,Phones,$195.96,5,20%,$39.19,$19.60,10%,$176.36,$35.27
CA-2014-145765,2014-05-29,2014-06-03,5,Standard Class,CM-11815,Corporate,Phoenix,West,OFF-PA-10001534,Paper,$15.55,3,20%,$3.11,$5.44,35%,$10.11,$3.37
CA-2014-145765,2014-05-29,2014-06-03,5,Standard Class,CM-11815,Corporate,Phoenix,West,TEC-AC-10000844,Accessories,$271.97,4,20%,$54.39,$54.39,20%,$217.57,$54.39
CA-2014-126914,2014-06-16,2014-06-20,4,Standard Class,JE-15715,Consumer,Monroe,South,FUR-CH-10000847,Chairs,$698.35,3,20%,$139.67,$52.38,8%,$645.98,$215.33
CA-2014-126914,2014-06-16,2014-06-20,4,Standard Class,JE-15715,Consumer,Monroe,South,FUR-BO-10000468,Bookcases,$77.73,2,20%,$15.55,-$3.89,-5%,$81.61,$40.81
CA-2012-169572,2012-09-06,2012-09-12,6,Standard Class,AG-10525,Corporate,Richmond,South,OFF-BI-10002799,Binders,$46.62,9,0%,$0.00,$21.45,46%,$25.17,$2.80
CA-2014-162075,2014-03-19,2014-03-25,6,Standard Class,TT-21220,Consumer,Houston,Central,TEC-PH-10001557,Phones,$537.54,7,20%,$107.51,$47.04,9%,$490.51,$70.07
CA-2011-162992,2011-12-19,2011-12-21,2,First Class,BP-11095,Corporate,Los Angeles,West,OFF-LA-10001934,Labels,$14.62,2,0%,$0.00,$6.87,47%,$7.75,$3.87
CA-2011-162992,2011-12-19,2011-12-21,2,First Class,BP-11095,Corporate,Los Angeles,West,OFF-FA-10004248,Fasteners,$22.55,5,0%,$0.00,$8.79,39%,$13.76,$2.75
CA-2011-162992,2011-12-19,2011-12-21,2,First Class,BP-11095,Corporate,Los Angeles,West,TEC-PH-10001944,Phones,$583.80,5,20%,$116.76,$72.98,13%,$510.83,$102.17
CA-2011-162992,2011-12-19,2011-12-21,2,First Class,BP-11095,Corporate,Los Angeles,West,TEC-PH-10002085,Phones,$211.17,4,20%,$42.23,$15.84,8%,$195.33,$48.83
CA-2013-106397,2013-07-08,2013-07-14,6,Standard Class,MJ-17740,Consumer,Orem,West,OFF-PA-10003441,Paper,$12.96,2,0%,$0.00,$6.22,48%,$6.74,$3.37
CA-2013-106397,2013-07-08,2013-07-14,6,Standard Class,MJ-17740,Consumer,Orem,West,OFF-AR-10004602,Art,$45.98,2,0%,$0.00,$12.87,28%,$33.11,$16.55
US-2013-150140,2013-04-07,2013-04-11,4,Standard Class,VM-21685,Home Office,Burlington,East,TEC-PH-10002555,Phones,"$1,294.75",5,0%,$0.00,$336.64,26%,$958.12,$191.62
CA-2011-116666,2011-05-08,2011-05-10,2,First Class,KT-16480,Consumer,Philadelphia,East,TEC-CO-10001449,Copiers,"$1,799.97",5,40%,$719.99,$240.00,13%,"$1,559.97",$311.99
CA-2014-148992,2014-11-24,2014-11-28,4,Standard Class,CS-12250,Corporate,Chicago,Central,OFF-PA-10004285,Paper,$10.69,2,20%,$2.14,$3.74,35%,$6.95,$3.47
CA-2013-140935,2013-11-11,2013-11-13,2,First Class,AB-10015,Consumer,Oklahoma City,Central,TEC-PH-10000562,Phones,$221.98,2,0%,$0.00,$62.15,28%,$159.83,$79.91
CA-2013-140935,2013-11-11,2013-11-13,2,First Class,AB-10015,Consumer,Oklahoma City,Central,FUR-BO-10003966,Bookcases,$341.96,2,0%,$0.00,$54.71,16%,$287.25,$143.62
CA-2011-157644,2011-12-31,2012-01-01,1,First Class,AH-10030,Corporate,New York City,East,TEC-AC-10003614,Accessories,$34.77,3,0%,$0.00,$11.47,33%,$23.30,$7.77
CA-2011-157644,2011-12-31,2012-01-01,1,First Class,AH-10030,Corporate,New York City,East,OFF-LA-10003148,Labels,$18.90,3,0%,$0.00,$8.69,46%,$10.21,$3.40
US-2014-100398,2014-08-20,2014-08-24,4,Standard Class,DO-13435,Consumer,Salt Lake City,West,OFF-BI-10002133,Binders,$102.72,3,20%,$20.54,$37.24,36%,$65.48,$21.83
CA-2013-113082,2013-09-13,2013-09-17,4,Standard Class,MC-17590,Corporate,Utica,East,FUR-FU-10002813,Furnishings,$40.48,2,0%,$0.00,$14.57,36%,$25.91,$12.95
US-2014-110646,2014-10-27,2014-11-01,5,Standard Class,JF-15190,Consumer,Philadelphia,East,OFF-BI-10004330,Binders,$33.28,3,70%,$23.30,-$27.74,-83%,$61.02,$20.34
US-2014-110646,2014-10-27,2014-11-01,5,Standard Class,JF-15190,Consumer,Philadelphia,East,TEC-PH-10002807,Phones,$118.65,5,40%,$47.46,$19.78,17%,$98.88,$19.78
US-2014-110646,2014-10-27,2014-11-01,5,Standard Class,JF-15190,Consumer,Philadelphia,East,OFF-LA-10001404,Labels,$14.76,5,20%,$2.95,$4.98,34%,$9.78,$1.96
CA-2014-120614,2014-05-31,2014-06-05,5,Standard Class,SM-20950,Corporate,Los Angeles,West,OFF-PA-10004911,Paper,$37.52,4,0%,$0.00,$18.01,48%,$19.51,$4.88
US-2013-140172,2013-03-09,2013-03-14,5,Standard Class,SP-20650,Corporate,Jackson,Central,OFF-AP-10004233,Appliances,$207.14,3,10%,$20.71,$48.33,23%,$158.81,$52.94
US-2013-140172,2013-03-09,2013-03-14,5,Standard Class,SP-20650,Corporate,Jackson,Central,OFF-AR-10002766,Art,$13.90,5,0%,$0.00,$3.75,27%,$10.15,$2.03
CA-2012-127754,2012-07-26,2012-07-31,5,Standard Class,CK-12760,Corporate,Glendale,West,FUR-CH-10003199,Chairs,$266.35,3,20%,$53.27,$13.32,5%,$253.03,$84.34
CA-2012-144274,2012-11-23,2012-11-25,2,Second Class,PW-19240,Consumer,Wilmington,East,TEC-PH-10003012,Phones,$307.98,2,0%,$0.00,$89.31,29%,$218.67,$109.33
CA-2012-144274,2012-11-23,2012-11-25,2,Second Class,PW-19240,Consumer,Wilmington,East,OFF-PA-10001583,Paper,$44.10,6,0%,$0.00,$20.73,47%,$23.37,$3.90
CA-2012-144274,2012-11-23,2012-11-25,2,Second Class,PW-19240,Consumer,Wilmington,East,OFF-AR-10001940,Art,$13.12,4,0%,$0.00,$5.64,43%,$7.48,$1.87
CA-2012-144274,2012-11-23,2012-11-25,2,Second Class,PW-19240,Consumer,Wilmington,East,OFF-EN-10003286,Envelopes,$16.56,2,0%,$0.00,$7.78,47%,$8.78,$4.39
CA-2012-144274,2012-11-23,2012-11-25,2,Second Class,PW-19240,Consumer,Wilmington,East,OFF-PA-10003441,Paper,$38.88,6,0%,$0.00,$18.66,48%,$20.22,$3.37
CA-2012-142930,2012-11-28,2012-12-02,4,Standard Class,EB-14170,Consumer,Austin,Central,OFF-PA-10003395,Paper,$335.52,4,20%,$67.10,$117.43,35%,$218.09,$54.52
CA-2014-100622,2014-11-04,2014-11-08,4,Standard Class,DK-13090,Consumer,Orlando,South,TEC-CO-10003236,Copiers,$959.98,2,20%,$192.00,$311.99,33%,$647.99,$323.99
CA-2014-100622,2014-11-04,2014-11-08,4,Standard Class,DK-13090,Consumer,Orlando,South,OFF-BI-10002982,Binders,$4.09,2,70%,$2.86,-$3.00,-73%,$7.08,$3.54
CA-2014-100622,2014-11-04,2014-11-08,4,Standard Class,DK-13090,Consumer,Orlando,South,OFF-AR-10004010,Art,$55.98,2,20%,$11.20,$4.20,8%,$51.79,$25.89
CA-2014-100622,2014-11-04,2014-11-08,4,Standard Class,DK-13090,Consumer,Orlando,South,OFF-PA-10002947,Paper,$10.69,2,20%,$2.14,$3.74,35%,$6.95,$3.47
CA-2014-117156,2014-03-22,2014-03-24,2,Second Class,TB-21055,Consumer,Reading,East,OFF-EN-10003845,Envelopes,$8.86,3,20%,$1.77,$2.88,33%,$5.98,$1.99
CA-2012-115399,2012-12-19,2012-12-22,3,First Class,AG-10900,Consumer,Philadelphia,East,OFF-LA-10003190,Labels,$6.91,3,20%,$1.38,$2.51,36%,$4.41,$1.47
US-2011-157847,2011-04-02,2011-04-06,4,Second Class,SC-20020,Consumer,Houston,Central,OFF-PA-10002986,Paper,$26.72,5,20%,$5.34,$9.35,35%,$17.37,$3.47
US-2011-157847,2011-04-02,2011-04-06,4,Second Class,SC-20020,Consumer,Houston,Central,OFF-PA-10001593,Paper,$33.49,7,20%,$6.70,$10.47,31%,$23.02,$3.29
CA-2012-115168,2012-06-05,2012-06-09,4,Standard Class,BB-11545,Corporate,Saint Charles,Central,OFF-PA-10000528,Paper,$10.56,2,0%,$0.00,$4.75,45%,$5.81,$2.90
CA-2011-109680,2011-10-06,2011-10-09,3,First Class,VP-21760,Corporate,Indianapolis,Central,OFF-ST-10001932,Storage,$386.34,2,0%,$0.00,$54.09,14%,$332.25,$166.13
CA-2013-167983,2013-08-22,2013-08-25,3,Second Class,RP-19270,Corporate,Seattle,West,OFF-BI-10003727,Binders,$33.44,10,20%,$6.69,$11.70,35%,$21.74,$2.17
CA-2012-145324,2012-11-15,2012-11-19,4,Standard Class,DH-13675,Home Office,Harrisonburg,South,FUR-FU-10002759,Furnishings,$39.96,2,0%,$0.00,$14.39,36%,$25.57,$12.79
CA-2012-153423,2012-06-22,2012-06-27,5,Standard Class,SW-20455,Consumer,Rochester,East,OFF-BI-10000545,Binders,"$1,217.57",2,20%,$243.51,$456.59,38%,$760.98,$380.49
US-2014-132675,2014-09-25,2014-09-29,4,Standard Class,KF-16285,Home Office,Sandy Springs,South,OFF-ST-10004950,Storage,$15.51,1,0%,$0.00,$3.88,25%,$11.63,$11.63
US-2014-132675,2014-09-25,2014-09-29,4,Standard Class,KF-16285,Home Office,Sandy Springs,South,TEC-PH-10003171,Phones,$89.90,2,0%,$0.00,$25.17,28%,$64.73,$32.36
US-2014-132675,2014-09-25,2014-09-29,4,Standard Class,KF-16285,Home Office,Sandy Springs,South,OFF-AR-10000614,Art,$14.28,4,0%,$0.00,$3.71,26%,$10.57,$2.64
US-2014-132675,2014-09-25,2014-09-29,4,Standard Class,KF-16285,Home Office,Sandy Springs,South,OFF-AR-10000034,Art,$12.72,3,0%,$0.00,$4.96,39%,$7.76,$2.59
US-2014-132675,2014-09-25,2014-09-29,4,Standard Class,KF-16285,Home Office,Sandy Springs,South,OFF-LA-10003766,Labels,$15.75,5,0%,$0.00,$7.56,48%,$8.19,$1.64
CA-2011-153808,2011-04-06,2011-04-10,4,Second Class,FH-14275,Corporate,Los Angeles,West,OFF-AR-10001725,Art,$70.95,3,0%,$0.00,$18.45,26%,$52.50,$17.50
CA-2011-153808,2011-04-06,2011-04-10,4,Second Class,FH-14275,Corporate,Los Angeles,West,OFF-BI-10002794,Binders,$65.57,2,20%,$13.11,$23.77,36%,$41.80,$20.90
CA-2011-153808,2011-04-06,2011-04-10,4,Second Class,FH-14275,Corporate,Los Angeles,West,TEC-AC-10004171,Accessories,$299.97,3,0%,$0.00,$131.99,44%,$167.98,$55.99
US-2013-112396,2013-02-09,2013-02-13,4,Standard Class,JR-16210,Corporate,San Francisco,West,TEC-AC-10003628,Accessories,$89.97,3,0%,$0.00,$39.59,44%,$50.38,$16.79
US-2013-112396,2013-02-09,2013-02-13,4,Standard Class,JR-16210,Corporate,San Francisco,West,TEC-AC-10004761,Accessories,$31.86,2,0%,$0.00,$11.15,35%,$20.71,$10.35
CA-2011-141173,2011-11-18,2011-11-20,2,Second Class,JC-16105,Corporate,Minneapolis,Central,OFF-ST-10000885,Storage,$67.15,5,0%,$0.00,$16.79,25%,$50.36,$10.07
CA-2014-156664,2014-12-19,2014-12-24,5,Standard Class,BP-11290,Consumer,Columbus,East,OFF-BI-10004209,Binders,$7.24,3,70%,$5.07,-$6.03,-83%,$13.27,$4.42
CA-2014-156664,2014-12-19,2014-12-24,5,Standard Class,BP-11290,Consumer,Columbus,East,OFF-FA-10002988,Fasteners,$4.82,3,20%,$0.96,$1.75,36%,$3.08,$1.03
CA-2014-156664,2014-12-19,2014-12-24,5,Standard Class,BP-11290,Consumer,Columbus,East,OFF-PA-10002222,Paper,$91.36,5,20%,$18.27,$29.69,33%,$61.67,$12.33
CA-2014-156664,2014-12-19,2014-12-24,5,Standard Class,BP-11290,Consumer,Columbus,East,OFF-AP-10004487,Appliances,$130.11,2,20%,$26.02,$13.01,10%,$117.10,$58.55
CA-2012-140718,2012-07-02,2012-07-04,2,First Class,FA-14230,Corporate,Raleigh,South,TEC-PH-10003505,Phones,$74.24,1,20%,$14.85,$8.35,11%,$65.89,$65.89
CA-2012-140718,2012-07-02,2012-07-04,2,First Class,FA-14230,Corporate,Raleigh,South,FUR-FU-10000076,Furnishings,$159.84,10,20%,$31.97,$45.95,29%,$113.89,$11.39
CA-2012-140718,2012-07-02,2012-07-04,2,First Class,FA-14230,Corporate,Raleigh,South,OFF-BI-10004728,Binders,$2.89,2,70%,$2.02,-$2.31,-80%,$5.21,$2.60
CA-2012-140718,2012-07-02,2012-07-04,2,First Class,FA-14230,Corporate,Raleigh,South,OFF-PA-10002250,Paper,$9.39,2,20%,$1.88,$3.29,35%,$6.10,$3.05
CA-2011-119977,2011-10-08,2011-10-13,5,Second Class,DN-13690,Consumer,New York City,East,OFF-PA-10003823,Paper,$123.92,4,0%,$0.00,$55.76,45%,$68.16,$17.04
US-2012-115343,2012-09-22,2012-09-25,3,First Class,FO-14305,Consumer,Philadelphia,East,OFF-SU-10000898,Supplies,$55.60,5,20%,$11.12,$6.26,11%,$49.35,$9.87
US-2012-115343,2012-09-22,2012-09-25,3,First Class,FO-14305,Consumer,Philadelphia,East,TEC-AC-10003832,Accessories,$617.98,3,20%,$123.60,-$7.72,-1%,$625.70,$208.57
CA-2014-163671,2014-12-25,2014-12-31,6,Standard Class,DP-13105,Corporate,Meridian,West,OFF-BI-10001679,Binders,$21.31,3,20%,$4.26,$7.99,38%,$13.32,$4.44
